15,0,0,0,0
15,11.04,12.42,11.96,11.5
15,11.5,12.42,12.88,11.04
15,11.73,11.96,11.73,11.27
15,11.27,11.5,11.73,12.65
15,10.81,11.96,12.88,11.5
15,11.5,12.65,12.19,11.5
15,13.11,11.96,11.96,12.88
15,11.73,11.96,11.96,12.42
15,10.81,11.73,13.11,11.96
15,11.27,12.88,11.96,11.96
15,12.42,11.96,13.11,11.96
15,11.5,11.73,11.96,12.19
15,11.96,12.88,12.42,11.96
15,11.73,12.19,11.73,11.73
15,11.5,11.96,12.19,12.19
15,11.73,13.11,12.42,11.96
15,11.73,12.19,12.19,11.73
15,11.5,11.96,12.65,11.96
15,10.81,12.42,12.65,12.88
15,12.19,12.19,12.19,11.73
15,12.19,12.88,12.19,12.42
15,12.19,12.65,12.42,12.19
15,11.5,12.19,12.88,11.96
15,11.27,12.65,12.19,12.42
15,11.04,11.96,13.11,12.19
15,11.04,12.65,13.11,12.19
15,11.04,12.42,12.65,11.96
15,12.65,12.88,12.65,11.73
15,11.96,12.42,13.34,12.88
15,11.5,12.88,12.19,11.73
15,11.73,11.5,12.65,11.96
15,11.96,11.96,12.19,12.42
15,11.96,12.88,12.19,11.73
15,12.42,11.96,11.96,11.73
15,11.96,12.42,13.34,11.96
15,11.73,11.73,12.42,12.65
15,11.5,11.96,12.19,12.19
15,11.5,11.73,13.34,12.42
15,11.96,11.96,13.34,12.19
15,11.73,12.19,13.8,11.96
15,11.5,12.19,13.11,12.19
15,11.5,12.42,12.65,11.73
15,12.19,12.65,12.65,12.19
15,11.73,12.88,13.57,12.19
15,11.04,11.96,11.96,11.73
15,11.04,11.73,12.88,12.65
15,11.27,12.65,13.11,11.73
15,12.42,11.73,11.73,11.5
15,11.27,11.5,11.96,11.5
15,11.04,12.88,12.65,11.5
15,11.27,11.73,12.65,11.96
15,11.96,11.73,12.42,11.5
15,11.27,11.73,12.88,12.65
15,11.5,12.65,12.88,11.5
15,12.19,11.96,11.96,11.27
15,12.42,12.19,12.65,12.19
15,11.73,11.73,12.65,11.5
15,12.65,12.65,12.65,11.73
15,12.19,12.19,12.42,11.5
15,12.19,12.88,12.65,11.04
15,11.73,12.65,11.73,10.58
15,11.5,11.5,11.96,11.27
15,11.27,11.96,13.11,12.19
15,11.5,12.19,12.19,13.34
15,11.96,12.19,12.42,11.73
15,11.5,12.88,12.88,12.42
15,11.5,12.19,12.19,11.96
15,12.65,12.19,12.65,11.73
15,12.19,13.11,11.5,10.58
15,11.96,11.73,12.42,11.27
15,11.73,11.5,12.42,12.19
15,11.73,12.88,12.19,11.73
15,11.96,12.65,12.88,11.73
35,12.19,11.73,12.88,11.96
35,24.85,23.46,25.31,23.23
35,30.14,27.38,33.13,26
35,34.51,29.45,38.88,31.29
35,39.8,35.66,43.02,36.35
35,42.33,37.96,43.48,35.2
35,40.95,36.35,43.71,36.35
35,41.41,38.88,45.09,39.8
35,42.33,42.56,46.01,41.41
35,43.48,44.17,46.7,42.79
35,45.09,45.55,47.63,44.63
35,46.24,45.55,47.63,45.78
35,45.78,46.93,48.55,46.01
35,46.47,48.09,50.39,46.7
35,46.47,47.63,48.09,46.7
35,47.16,48.09,47.86,47.86
35,47.86,48.55,49.47,48.32
35,46.93,48.32,49.93,48.32
35,47.4,49.24,50.16,49.47
35,49.01,50.85,51.08,49.7
35,47.86,49.93,49.7,49.24
35,48.78,49.7,49.93,49.47
35,48.55,49.7,50.39,49.01
35,49.01,50.16,50.62,49.7
35,48.32,50.16,50.16,49.93
35,50.16,50.16,51.77,50.62
35,49.01,49.7,51.31,49.24
35,49.47,49.24,51.08,50.39
35,49.24,49.24,50.85,50.16
35,49.24,49.93,51.08,49.47
35,49.24,49.24,51.31,49.7
35,49.47,49.01,51.08,50.62
35,49.47,49.7,50.62,50.62
35,49.7,50.16,50.62,49.93
35,50.39,49.47,51.08,50.62
35,49.47,48.32,51.77,50.62
35,49.01,49.24,51.31,50.39
35,49.01,50.16,51.31,50.39
15,49.93,49.47,50.85,49.47
15,47.4,46.93,49.01,48.32
15,45.32,45.32,47.4,47.86
15,44.63,44.4,46.93,46.47
15,44.86,44.4,46.01,45.09
15,44.4,43.25,45.55,44.17
15,43.48,42.33,45.32,43.94
15,43.25,41.87,44.63,43.71
15,42.79,41.64,43.94,43.25
15,41.64,40.95,43.02,41.87
15,40.95,40.26,42.33,40.95
15,40.26,38.65,41.18,41.64
35,40.49,39.11,39.34,40.49
35,41.41,41.41,41.64,41.41
35,43.94,44.63,45.09,44.17
35,43.71,45.09,46.93,45.78
35,45.09,43.94,46.01,45.09
35,45.78,44.63,46.7,46.01
35,46.47,45.78,47.63,47.16
35,46.93,47.16,49.24,47.63
35,47.4,47.16,49.93,48.32
35,47.16,47.4,49.01,48.09
35,47.63,47.86,49.01,48.09
35,48.32,48.55,49.7,48.55
35,48.32,48.32,50.39,48.78
35,49.24,49.47,52,50.85
35,48.55,49.24,50.62,50.16
35,49.24,49.7,51.08,49.47
35,48.78,49.24,51.08,49.93
35,49.01,49.01,50.39,50.16
15,48.55,50.39,50.39,49.7
15,48.09,49.24,49.24,48.78
15,46.24,46.01,46.47,46.24
