15,11.22,11.87,11.96,11.5
15,11.22,11.59,11.59,11.78
15,10.3,11.5,12.05,11.41
15,10.67,11.96,12.51,11.32
15,11.78,12.42,12.24,11.59
15,11.13,11.78,12.42,11.5
15,11.22,11.78,12.05,11.04
15,11.68,11.68,11.5,11.41
15,9.75,11.78,12.42,11.04
15,11.32,11.87,11.41,11.22
15,11.96,11.68,11.41,11.5
15,12.24,11.68,11.96,11.87
15,10.49,11.59,12.42,11.68
15,11.68,11.68,11.59,11.59
15,11.59,11.59,11.87,11.78
15,10.86,11.78,12.14,12.14
15,11.04,11.87,10.67,11.32
15,11.68,11.78,11.41,11.78
15,11.68,11.68,11.87,11.96
15,11.78,12.14,10.49,11.59
15,11.87,11.87,10.76,11.59
15,11.78,11.13,11.13,11.87
15,11.13,11.5,11.87,12.14
15,10.86,11.87,12.24,12.05
15,10.95,11.96,12.33,11.96
15,11.04,11.96,12.51,11.78
15,11.68,12.14,11.5,11.22
15,12.6,12.42,10.03,10.76
15,12.33,11.87,11.5,11.78
15,11.78,12.14,11.78,11.41
15,11.68,12.33,11.78,11.04
15,11.87,12.33,11.96,11.68
15,11.41,11.96,12.33,11.68
15,11.59,11.96,10.95,11.13
15,11.87,11.96,10.86,11.41
15,12.24,12.33,11.5,11.78
15,11.13,11.68,11.78,11.68
15,11.41,11.96,11.78,11.87
15,11.59,11.87,12.05,12.14
15,11.68,11.96,12.42,12.33
15,11.87,11.78,10.21,11.13
15,11.96,11.68,11.22,11.59
35,11.59,11.68,11.59,11.87
35,11.13,11.78,12.14,11.59
35,19.32,19.32,18.68,18.96
35,27.97,34.6,34.14,32.21
35,29.26,36.72,37.18,34.51
35,33.31,35.52,37.92,36.44
35,38.65,38.19,33.96,34.97
35,35.34,41.32,42.06,39.2
35,38.19,41.96,42.89,39.76
35,41.14,42.52,44.17,40.49
35,42.15,42.61,43.35,42.42
35,43.35,43.53,45.28,44.63
35,43.62,43.71,46.11,45.46
35,44.63,44.91,47.49,45.55
35,45.83,46.66,47.58,45
35,46.01,47.12,47.58,45.65
35,46.11,47.03,47.95,46.29
35,46.66,47.67,48.59,47.03
35,46.84,47.49,49.24,47.58
35,46.75,48.22,48.68,47.49
35,46.75,48.5,48.5,47.4
35,47.76,48.59,48.96,48.04
35,47.3,47.95,48.87,48.13
35,46.57,48.59,49.42,48.59
15,46.75,48.59,49.42,48.68
15,47.76,49.6,50.06,48.68
15,46.2,47.12,48.22,47.95
15,43.44,44.45,46.66,45.46
15,42.89,44.08,46.29,44.82
15,43.81,44.08,46.01,44.63
15,42.7,42.24,45.28,43.99
15,41.96,40.68,44.91,43.62
35,41.78,40.03,44.36,43.16
35,42.06,40.4,44.17,42.61
35,42.42,42.15,44.36,43.07
35,44.17,44.91,47.3,46.11
35,44.08,44.45,47.49,46.01
35,45.46,44.63,48.78,45.92
35,46.29,45.55,47.58,46.2
35,45.28,46.2,48.68,46.84
35,45.46,46.57,48.78,47.12
35,46.47,47.58,49.79,47.86
35,46.66,47.12,48.41,47.49
35,46.38,47.58,48.87,47.86
15,46.38,47.67,49.14,48.22
15,47.03,48.59,50.43,49.33
15,45.19,45.19,46.84,46.47
15,43.99,44.17,45.65,45.37
15,42.7,42.15,44.36,44.73
15,41.23,41.23,43.35,42.79
15,41.04,40.86,42.79,41.87
15,41.69,41.14,42.98,42.15
15,40.4,39.76,41.41,40.77
15,38.47,37.92,41.32,40.95
15,37.82,37.73,41.23,40.12
15,38.1,37.82,40.95,39.48
