3,0,0,0,0
3,0,0,0,0
3,0.23,0.23,0.46,0.23
3,1.15,0.69,0.92,0.69
3,1.38,1.15,0.69,0.92
3,1.15,1.38,1.15,1.84
3,1.84,1.84,1.84,1.61
3,1.84,1.38,1.61,2.07
3,2.3,1.38,2.3,1.61
3,1.61,1.84,1.61,2.07
3,2.3,1.61,2.3,2.07
3,2.07,2.07,2.3,2.3
3,2.07,1.61,2.07,1.84
3,2.3,2.3,2.53,2.3
3,2.07,2.3,2.53,2.76
3,2.53,2.07,2.3,1.84
3,1.84,2.07,2.3,2.76
3,2.3,1.84,2.07,2.76
3,2.76,2.53,2.53,1.84
3,1.61,1.61,2.07,2.53
3,2.76,2.3,2.3,2.76
3,2.76,2.3,2.76,2.07
3,1.84,2.07,2.3,2.76
3,2.53,2.3,2.3,2.76
3,2.3,2.3,2.76,2.07
3,2.3,2.3,2.07,2.53
3,2.53,2.3,2.3,2.76
3,2.53,2.3,2.76,1.84
3,2.3,2.53,1.84,2.76
3,2.76,1.84,2.3,2.76
3,2.53,2.53,2.53,2.3
3,2.07,2.76,2.07,2.76
3,2.76,1.84,2.3,2.99
3,2.76,2.53,2.07,2.76
3,2.07,2.99,2.3,2.99
3,2.76,1.84,1.84,2.3
3,2.76,2.53,2.07,2.76
3,2.3,2.76,2.76,3.22
3,2.76,2.07,1.84,2.3
3,2.99,2.76,2.53,2.76
3,2.07,2.99,2.99,2.76
3,2.53,2.3,1.84,2.53
3,2.76,2.53,2.76,2.3
3,2.53,2.76,2.76,2.76
3,2.53,2.3,2.07,2.76
3,2.76,2.76,2.76,2.76
3,2.76,2.76,2.76,2.53
3,2.3,2.53,2.53,2.76
3,2.53,2.76,2.3,2.76
3,2.76,2.3,2.76,2.07
3,2.99,2.76,2.07,2.76
3,2.07,2.99,2.53,2.99
3,2.99,1.84,2.53,2.3
3,2.76,2.76,2.3,2.53
3,2.3,2.76,2.53,2.99
3,2.76,2.07,2.76,2.3
3,2.76,2.76,2.3,2.3
3,2.07,2.99,2.53,2.76
3,2.76,1.84,2.76,2.53
3,2.99,2.53,2.53,2.53
3,2.53,2.76,2.53,2.76
3,2.76,2.07,2.53,2.76
3,2.53,2.53,2.76,2.99
3,2.76,2.99,2.99,2.53
3,2.76,2.07,2.07,2.76
3,2.3,2.53,2.76,3.22
3,2.99,2.76,2.99,2.76
3,3.22,2.3,2.07,3.22
3,2.3,2.53,2.76,2.3
3,2.76,2.99,2.99,2.99
3,2.76,2.3,2.76,2.99
3,2.76,2.76,2.76,2.3
3,2.99,2.76,2.53,2.99
3,2.3,2.76,2.99,2.99
3,2.76,3.22,3.22,2.76
3,2.99,2.07,2.3,3.22
3,2.07,2.76,2.76,2.53
3,2.99,2.99,2.99,2.76
3,2.76,2.76,2.76,2.99
3,2.53,2.76,2.76,2.76
3,2.76,2.76,2.53,2.76
3,2.76,2.76,2.53,2.53
3,2.76,2.99,2.76,2.99
3,2.99,2.07,2.3,2.76
3,2.07,2.99,2.99,2.07
3,2.76,2.99,2.99,2.53
3,2.99,2.53,2.3,2.99
3,2.53,2.53,2.53,2.3
3,2.99,2.99,2.99,2.99
3,2.76,2.53,2.53,2.99
3,2.99,2.76,2.53,2.76
3,2.99,2.53,2.76,2.99
3,2.07,2.99,2.53,2.3
3,3.22,2.99,2.53,2.99
3,2.99,2.07,2.3,3.22
3,2.76,2.76,2.76,2.99
3,2.99,3.22,2.76,2.76
3,2.53,2.53,2.07,2.76
3,2.99,2.76,2.76,2.99
3,3.22,2.76,2.99,2.99
3,2.3,2.99,2.3,2.53
3,2.76,3.22,2.99,2.76
3,2.76,2.3,2.99,2.99
3,2.99,2.53,2.99,2.99
3,2.99,2.99,3.22,3.22
3,2.07,2.76,2.53,2.3
