917.222 -729.177
916.961 -727.284
916.601 -729.531
916.89 -726.795
917.109 -728.975
916.559 -727.19
917.109 -728.975
917.019 -729.754
916.419 -729.184
916.772 -729.22
916.891 -730.111
916.957 -729.156
916.803 -729.385
916.94 -729.729
916.823 -728.901
916.913 -729.114
917.157 -728.961
916.536 -729.087
916.645 -729.53
916.937 -728.936
916.61 -727.468
916.619 -729.763
916.128 -729.641
916.936 -728.893
916.476 -729.191
916.553 -729.269
916.61 -727.468
917.078 -727.155
916.784 -729.16
917.066 -728.976
917.101 -726.94
916.448 -727.36
916.723 -728.914
917.124 -727.154
916.798 -727.556
916.536 -729.087
916.407 -729.648
916.803 -729.385
916.472 -729.709
916.92 -727.765
916.413 -729.255
916.535 -729
916.645 -729.53
916.247 -729.407
916.477 -729.235
916.716 -729.328
916.786 -729.289
916.772 -729.22
917.066 -728.976
916.997 -729.522
916.728 -729.221
916.815 -729.132
916.44 -729.297
917.02 -729.293
916.412 -728.746
916.579 -729.042
916.285 -729.056
916.785 -727.589
916.372 -729.571
916.82 -728.686
916.473 -729.797
916.936 -728.893
916.459 -730.093
916.435 -729.413
916.71 -729.039
916.784 -729.16
916.539 -729.26
917.136 -729.497
916.771 -727.784
916.812 -729.195
916.784 -729.16
916.164 -729.11
916.12 -729.199
915.606 -729.509
916.378 -729.361
916.627 -729.302
916.513 -727.238
916.343 -727.512
916.204 -728.888
916.751 -727.557
916.798 -727.556
916.556 -729.444
916.784 -729.16
916.615 -729.542
916.645 -729.53
917.62 -729.755
916.629 -726.694
916.747 -729.451
916.997 -729.522
916.509 -729.314
917.087 -729.154
916.492 -729.044
916.536 -729.087
916.645 -729.53
916.358 -727.646
917.02 -729.293
916.617 -729.631
916.573 -728.608
916.322 -728.617
916.498 -729.435
916.508 -729.226
916.28 -729.483
916.548 -727.642
915.97 -727.229
916.786 -727.637
916.541 -729.391
916.718 -728.608
916.825 -729.789
916.083 -729.642
916.449 -729.045
916.678 -729.735
916.777 -727.334
916.237 -728.838
916.164 -729.154
916.44 -729.679
916.521 -729.19
916.803 -729.385
915.791 -727.461
916.777 -727.334
916.404 -727.55
916.919 -730.138
916.802 -729.298
916.494 -729.512
916.934 -729.382
916.777 -727.334
916.771 -727.784
916.904 -729.217
917.004 -729.371
916.348 -729.504
916.465 -727.541
916.777 -729.527
916.787 -729.968
916.202 -729.408
916.938 -728.979
916.976 -729.294
917.101 -726.94
916.876 -729.503
916.159 -728.8
916.685 -729.266
916.767 -729.729
916.067 -727.321
916.758 -729.299
917.1 -727.281
916.654 -729.163
916.777 -727.288
916.646 -729.655
916.802 -729.298
916.821 -729.526
916.612 -727.729
916.915 -727.285
916.61 -727.468
916.571 -729.587
916.654 -729.187
916.947 -729.129
916.774 -729.352
916.914 -729.157
916.518 -727.563
916.717 -728.52
917.029 -727.458
917.029 -727.458
916.513 -727.238
917.265 -729.494
916.758 -729.299
916.539 -729.511
917.153 -727.694
916.788 -729.418
917.028 -727.915
916.453 -728.938
917.311 -727.767
916.61 -727.468
918.686 -729.016
926.887 -726.997
940.86 -725.559
958.869 -720.529
982.905 -718.322
1009.35 -717.104
1036.67 -717.259
1065.64 -716.12
1095.36 -716.457
1125.98 -716.586
1155.64 -716.528
1186.35 -715.871
1217.75 -716.035
1246 -715.356
1276.26 -715.3
1306.35 -715.806
1336.02 -716.909
1366.69 -716.672
1397.31 -715.98
1429.96 -718.142
1458.13 -717.46
1489.23 -716.389
1546.14 -782.771
1519.07 -715.585
1576.31 -781.257
1549.98 -715.344
1606.98 -780.182
1580.67 -714.682
1637.99 -777.57
1610.05 -713.778
1667.5 -776.824
1640.31 -713.072
1698.69 -774.938
1672.38 -711.974
1728.87 -772.506
1702.74 -710.7
1759.91 -770.737
1734.66 -708.642
1791.67 -770.384
