946.46 -6.41434
946.464 -6.75544
946.316 -6.56114
946.184 -7.03774
946.395 -5.61037
946.709 -6.79761
946.495 -5.5895
946.499 -5.85211
946.13 -6.61064
946.177 -6.80305
946.267 -6.5619
946.346 -5.71127
946.364 -6.51191
946.367 -6.55946
946.37 -6.80003
946.318 -6.32427
946.517 -6.99478
946.372 -7.04553
946.464 -6.75544
946.137 -6.79803
946.121 -6.56419
946.274 -6.84956
946.517 -6.99478
946.495 -5.5895
946.495 -5.5895
946.131 -6.42139
946.268 -6.6105
946.566 -7.03176
946.515 -6.83911
946.659 -6.88765
946.314 -6.32056
946.412 -6.51115
946.178 -6.85107
946.563 -6.7539
946.267 -6.5619
946.55 -5.85131
946.24 -7.36135
946.503 -6.10934
946.395 -5.61037
946.459 -6.36631
946.611 -6.70409
946.659 -6.7955
946.662 -6.89543
946.464 -6.75544
946.562 -6.70486
946.468 -6.94695
946.192 -7.12063
946.317 -6.75776
946.55 -5.85131
946.314 -6.32056
946.495 -5.5895
946.563 -6.84503
946.488 -5.1084
946.464 -6.7064
946.053 -7.16954
946.449 -5.8529
946.563 -6.7539
946.29 -5.45064
946.464 -6.75544
946.375 -7.03475
946.179 -6.89909
946.339 -5.21087
946.234 -7.13217
946.268 -6.6105
946.803 -6.60211
946.468 -6.94695
946.327 -6.98805
946.268 -6.6105
946.274 -6.84956
946.37 -6.80003
946.358 -6.21785
946.37 -6.80003
946.274 -6.80154
946.609 -6.60616
946.517 -6.99478
946.322 -6.84881
946.179 -6.89909
946.495 -5.5895
946.464 -6.7064
946.521 -7.21575
946.807 -6.84469
946.274 -6.80154
946.495 -5.5895
946.274 -6.80154
946.273 -6.75352
946.047 -5.52614
946.289 -5.40015
946.562 -6.74898
946.369 -6.752
946.369 -6.752
946.375 -7.03475
946.322 -6.84881
946.178 -6.85107
946.365 -6.60897
946.267 -6.51344
946.459 -6.46093
946.656 -6.5558
946.327 -7.0355
946.464 -6.75544
946.179 -6.89909
946.426 -7.2795
946.512 -6.65224
946.234 -7.13217
946.465 -6.75049
946.122 -6.61279
946.234 -7.13217
946.245 -5.66279
946.239 -7.3142
946.495 -5.5895
946.234 -7.13217
946.239 -7.6667
946.517 -6.99478
946.521 -7.21575
946.131 -6.65822
946.366 -6.75698
946.24 -7.36135
946.468 -6.94695
946.317 -6.60974
946.464 -6.75544
946.338 -5.16081
946.495 -5.5895
946.371 -6.84805
946.563 -6.84503
946.521 -7.22996
946.469 -6.99555
946.178 -6.85107
946.328 -7.08308
946.21 -6.02904
946.372 -7.04553
946.517 -6.99478
946.562 -6.70486
946.371 -6.99707
946.43 -7.50944
946.566 -6.99402
946.566 -6.99402
946.177 -6.80305
946.239 -7.3142
946.317 -6.85935
946.37 -6.80003
946.469 -7.04401
946.211 -6.2692
946.464 -6.75544
946.516 -6.88989
946.712 -6.84966
946.495 -5.5895
946.075 -6.42038
946.41 -6.46171
946.377 -7.28025
946.321 -6.60765
946.372 -7.04553
946.294 -5.4233
946.517 -6.99478
946.234 -7.13217
946.233 -7.08458
946.469 -7.04401
946.322 -6.80078
946.468 -6.94695
946.178 -6.85107
946.218 -6.32207
946.464 -6.75544
946.328 -7.08308
946.622 -7.63776
946.566 -6.99402
946.315 -6.36858
946.521 -7.22996
946.43 -7.50944
946.29 -5.45064
946.517 -6.99478
946.29 -5.73769
946.238 -5.21244
946.449 -5.8529
946.521 -7.22996
946.37 -6.80003
946.562 -6.70486
946.506 -6.26951
946.426 -7.2795
946.371 -6.99707
946.517 -6.99478
946.179 -6.89909
946.43 -7.50944
946.464 -6.7064
946.556 -6.41283
946.32 -6.5602
946.322 -6.80078
946.618 -7.27648
946.178 -6.85107
946.467 -6.9561
946.317 -6.60974
946.377 -7.28025
946.562 -6.70486
946.185 -7.08533
946.568 -7.18119
945.999 -6.70412
946.415 -6.70717
946.469 -6.99555
946.449 -5.8529
946.372 -7.10011
946.412 -6.51115
946.566 -6.99402
946.233 -7.08458
946.563 -6.7539
946.495 -5.5895
946.315 -6.36858
946.563 -6.7539
946.495 -5.5895
946.371 -6.99707
946.495 -5.5895
946.423 -7.034
946.507 -6.31753
946.81 -7.40843
946.24 -7.36135
946.179 -6.89909
946.328 -7.08308
946.179 -6.89909
946.426 -7.2795
946.28 -7.08383
946.567 -7.04248
946.55 -5.85131
946.267 -6.5619
946.234 -7.13217
946.083 -6.65897
946.517 -6.99478
946.234 -7.13217
946.415 -6.70717
946.41 -6.46171
946.416 -6.60615
946.521 -7.22996
946.177 -6.80305
946.563 -6.7539
946.178 -6.85107
946.607 -6.5081
946.179 -6.89909
946.513 -6.74495
946.327 -7.0355
946.41 -6.31905
946.017 -6.12915
946.097 -5.29055
946.185 -7.08533
946.43 -7.50944
946.415 -6.70717
946.267 -6.51344
946.521 -7.22996
946.449 -5.8529
946.521 -7.22996
946.512 -6.6566
946.562 -6.70486
946.503 -6.10934
946.563 -6.7539
946.377 -7.28025
946.281 -7.13142
946.565 -6.94542
946.464 -6.7064
946.668 -7.19341
946.464 -6.7064
946.267 -6.51344
946.267 -6.22813
946.377 -7.28025
946.609 -6.60616
946.315 -6.36858
946.147 -5.52458
946.322 -6.80078
946.43 -7.50944
946.315 -6.51268
946.514 -6.75467
946.323 -7.14992
946.474 -7.27874
946.346 -5.71127
946.464 -6.75544
946.246 -5.71284
946.267 -6.5619
946.464 -6.75544
946.185 -7.08533
946.41 -6.46171
946.55 -5.85131
946.469 -7.04401
946.521 -7.22996
946.464 -6.75544
946.562 -6.70486
946.047 -5.52614
946.469 -6.99555
946.428 -7.31124
946.371 -6.99707
946.658 -6.74747
946.327 -7.0355
946.372 -7.04553
946.267 -6.5619
946.517 -6.99478
946.267 -6.5619
946.267 -6.5619
946.464 -6.75544
945.997 -6.94141
946.461 -6.51039
946.563 -6.7539
946.505 -6.21554
946.346 -5.71127
