1055.34 -591.355
1054.85 -591.493
1054.54 -591.138
1054.99 -591.805
1054.36 -591.75
1054.36 -591.75
1054.49 -591.288
1055.15 -591.524
1054.75 -591.397
1054.3 -591.591
1054.31 -591.505
1054.23 -591.195
1054.57 -591.561
1054.81 -591.264
1054.95 -591.163
1054.31 -591.456
1053.96 -591.073
1054.36 -591.705
1054.95 -591.163
1054.7 -591.102
1054.57 -591.513
1054.57 -591.513
1053.88 -591.839
1054.46 -591.271
1054.55 -591.586
1054.49 -591.288
1054.75 -591.348
1054.8 -591.002
1054.77 -591.328
1054.37 -591.419
1054.1 -591.695
1054.36 -591.75
1054.75 -591.397
1054.95 -591.163
1053.99 -591.448
1054.04 -591.298
1055.1 -591.39
1054.46 -591.271
1055.54 -591.465
1054.28 -591.387
1054.72 -591.698
1054.75 -591.298
1054.54 -591.138
1054.75 -591.397
1054.28 -591.528
1054.75 -591.397
1054.95 -591.163
1054.57 -591.153
1054.08 -591.669
1054.67 -591.089
1053.82 -591.614
1054.83 -590.913
1054.1 -591.695
1055.05 -591.259
1054.67 -591.089
1054.41 -591.028
1054.84 -591.617
1053.89 -591.149
1054.74 -590.953
1054.05 -591.646
1054.49 -591.338
1054.99 -591.079
1054.99 -591.128
1054.75 -591.348
1054.95 -591.163
1054.67 -591.089
1054.05 -591.262
1054.75 -591.397
1055.08 -591.295
1054.49 -591.288
1054.55 -591.586
1054.49 -591.288
1053.85 -591.492
1054.33 -591.175
1054.31 -591.456
1053.98 -591.379
1054.61 -591.17
1054.28 -591.528
1054.7 -591.102
1054.57 -591.561
1054.57 -591.513
1054.8 -591.002
1054.55 -591.586
1054.59 -591.386
1054.28 -591.528
1054.28 -591.435
1054.78 -591.216
1054.49 -591.288
1054.51 -591.27
1054.51 -591.451
1054.7 -591.102
1054.35 -591.307
1054.58 -590.788
1054.95 -591.163
1054.8 -591.002
1054.95 -591.163
1054.46 -591.271
1054.77 -591.328
1054.35 -591.307
1054.51 -591.27
1054.51 -591.172
1054.95 -591.163
1054.28 -591.483
1054.49 -591.288
1054.21 -591.132
1054.95 -591.163
1054.99 -591.704
1054.49 -591.253
1054.65 -591.733
1054.36 -591.75
1054.55 -591.586
1054.74 -590.953
1054.77 -591.328
1054.7 -591.102
1054.51 -591.27
1055.04 -591.326
1055.04 -591.326
1054.81 -591.312
1054.57 -591.513
1054.7 -591.102
1054.67 -591.089
1054.71 -590.991
1054.46 -591.271
1054.7 -591.102
1054.34 -591.729
1054.36 -591.75
1054.57 -591.513
1054.11 -590.908
1054.95 -591.163
1054.7 -591.102
1054.28 -591.528
1054.49 -591.288
1055.08 -591.295
1053.93 -591.687
1054.95 -591.163
1054.26 -591.457
1054.85 -591.592
1054.28 -591.075
1054.28 -591.528
1054.04 -591.298
1055.34 -591.335
1054.36 -591.75
1054.7 -591.102
1054.95 -591.163
1054.33 -591.376
1054.59 -591.187
1054.22 -591.374
1054.43 -591.525
1054.76 -590.701
1054.57 -591.561
1054.57 -591.513
1054.56 -591.122
1054.95 -591.163
1054.75 -591.348
1054.92 -591.043
1054.26 -591.506
1054.61 -591.17
1054.67 -591.089
1054.75 -591.348
1054.75 -591.348
1054.74 -590.953
1054.95 -591.163
1054.67 -591.089
1054.35 -591.208
1054.19 -591.534
1053.97 -590.745
1054.41 -591.028
1054.35 -591.939
1054.95 -591.163
1054.54 -591.138
1054.46 -591.271
1054.96 -590.67
1054.21 -591.26
1054.67 -591.041
1054.77 -591.328
1054.49 -591.338
1054.31 -591.456
1054.21 -591.852
1054.95 -591.163
1055.14 -591.599
1054.37 -591.419
1054.55 -591.586
1054.22 -590.712
1054.77 -591.328
1054.69 -590.905
1054.95 -591.163
1054.95 -591.065
1054.54 -591.486
1054.49 -591.238
1054.77 -591.328
1054.67 -591.089
1054.23 -591.195
1054.3 -591.061
1054.55 -591.586
1054.74 -590.953
1054.36 -591.75
1054.77 -591.328
1055.04 -591.376
1054.7 -591.102
1054.49 -590.89
1054.65 -591.733
1055.04 -591.764
1054.13 -591.571
1054.28 -591.483
1054.77 -591.328
1054.41 -591.028
1054.93 -591.501
1054.28 -591.435
1054.95 -591.163
1054.31 -591.456
1054.91 -591.554
1054.45 -591.588
1054.71 -591.792
1054.55 -591.586
1054.95 -591.163
1054.75 -591.348
1054.75 -591.348
1054.27 -591.616
1054.67 -591.089
1054.77 -591.328
1054.34 -591.441
1054.49 -591.253
1054.75 -591.348
1053.59 -590.909
1054.75 -591.348
1054.58 -590.788
1054.57 -591.513
1053.9 -590.74
1059.28 -591.668
1065.61 -591.224
1074.63 -591.803
1083 -591.856
1090.41 -591.092
1097 -590.916
1105.37 -590.694
1113.13 -592.038
1120.39 -593.501
1129.19 -593.424
1135.81 -594.346
1143.73 -594.249
1151.51 -595.385
1158.84 -594.67
1167.5 -594.393
1175.63 -595.551
1182.52 -597.988
1190.63 -597.525
1197.14 -598.082
1205.53 -597.787
1212.21 -597.524
1220.6 -597.381
1228.2 -597.621
1235.8 -598.746
1243.58 -598.896
1251.38 -599.465
1259.22 -598.022
1266.93 -598.443
1274.22 -598.154
1280.78 -598.248
1288.53 -598.328
1296.03 -595.536
1304.18 -597.376
1311.18 -596.923
1319.31 -595.447
1326.68 -594.818
1334.22 -591.089
1342.35 -590.193
1347.7 -589.786
1356.21 -588.85
1362.67 -584.706
1369.78 -587.21
1376.61 -584.838
1384.4 -582.248
1392.3 -580.717
1398.79 -579.303
1404.55 -577.44
1412.23 -576.684
1418.03 -575.938
1425.71 -574.656
1433.56 -575.575
1441.67 -575.219
1449.05 -575.744
1456.88 -574.759
1464.96 -574.777
1472.17 -575.025
1480.15 -574.595
1542.15 -637.461
1487.8 -574.915
1549.24 -637.797
1496.04 -575.016
1558.16 -636.39
1503.77 -572.429
1565.57 -637.31
1511.65 -574.404
1573.27 -637.554
1520.44 -574.675
1581.78 -637.715
1529.13 -574.748
1589.77 -638.026
1535.39 -575.068
1596.65 -637.851
1543.54 -574.476
1604.96 -638.272
1552.6 -574.882
1613.88 -637.802
1559.42 -574.845
1621.51 -637.001
1567.33 -574.822
1628.71 -637.398
1574.47 -575.259
1636.83 -638.524
1583.03 -574.72
1644.27 -637.244
1589.88 -573.593
1652.3 -636.695
1598.68 -574.514
1660.34 -636.324
1605.53 -573.615
1668.19 -635.157
1613.45 -574
1675.42 -636.211
1621.04 -573.883
1683.34 -634.872
1628.85 -572.914
1690.93 -634.644
1635.74 -573.165
1698.35 -634.211
1643.41 -572.29
